--- Running Task 10 Fix: CuPy FUSED on GPU for 5000 buildings ---
building_id, time_s, mean_temp, std_temp, pct_above_18, pct_below_15
1023, 4.5635, 18.974526032988464, 5.845239696905138, 65.2070415776747, 25.13007724659635
1024, 4.5584, 18.29129033724804, 5.931218114875004, 60.49334523012864, 28.963119934567626
10243, 1.4260, 16.60949364786427, 6.2020423037291526, 48.990305174960156, 38.13005395762353
10244, 1.3509, 15.569027166814912, 6.6208732942648245, 44.0976569486675, 43.51338460621236
10245, 1.4205, 16.654521791699157, 6.2109313390205045, 49.19584690553746, 37.89407864122848
10247, 1.3134, 15.605938570201175, 6.618947283023366, 44.63278535653586, 43.11970761201438
10249, 1.2583, 16.121165269510797, 6.23215498160222, 45.97662433898076, 40.45269291656843
1025, 4.4088, 17.523912801264206, 6.333028151914343, 56.016014152041336, 33.87365578883665
10251, 4.3826, 12.175638004388595, 7.589443432189364, 29.171162984419073, 65.16726302038963
10252, 3.7938, 11.992395076330459, 7.614802319754089, 27.49379605955783, 67.02981651376146
10255, 4.2181, 11.924783926149205, 7.226708337292862, 25.799709616860717, 67.9699999075213
10257, 5.5045, 15.235315694207866, 7.293769594842967, 40.73436198596779, 51.25146463006621
10259, 4.0046, 12.643515738761092, 7.62873360052729, 30.44601416133076, 63.863197479418645
1026, 4.6584, 18.54662833548843, 5.714238573819383, 61.95469798657718, 26.82979120059657
10260, 4.7019, 13.662662995192992, 7.2097829805433085, 33.642886934908624, 58.17110851967552
10262, 4.9312, 14.715414858112492, 7.445353547398387, 39.05535889381928, 53.17511758155923
10263, 5.9011, 16.737929692837735, 7.074358378534144, 49.393142553683546, 41.79821668708083
10265, 3.1394, 15.084597286708552, 7.166006986297337, 40.79271686411704, 50.56584771143092
10267, 3.4408, 16.26520703938246, 7.47620826677266, 48.967021053798675, 43.15967131928104
10268, 3.3597, 16.935543392714624, 6.978349482891185, 51.358855384769306, 39.75386770389085
10269, 4.1996, 18.60049919761332, 6.789514479995802, 61.863742070426994, 30.435799700017892
1027, 6.4535, 14.656343229546291, 6.669510694438825, 35.63064151824039, 52.640001333544475
10276, 5.1114, 13.207772189229612, 6.971696257949866, 30.486734771257407, 61.73179213294478
10277, 3.4447, 13.53784348925577, 7.044623541393149, 32.543950239189016, 59.47675177759576
10279, 3.6363, 13.924158360322062, 7.008405471562976, 36.13212462227779, 55.00468896530165
10281, 3.6142, 13.017537872273921, 6.874180292888173, 31.270833333333332, 60.02499999999999
10282, 0.3407, 14.26523444539333, 6.788348281156175, 37.69318931684785, 51.45347827596986
10285, 2.0244, 13.977990910390902, 7.041055274464847, 35.409403063919704, 56.59799260433175
10288, 2.6897, 14.538879308662288, 6.82134690227564, 36.32130690412617, 53.66777592171202
10291, 2.6657, 12.223791684752847, 6.737662754247167, 25.168721421543093, 66.23487874052209
10292, 2.6638, 11.179803531479001, 6.445345196544434, 20.07569619667122, 72.58501354198013
10303, 2.8722, 17.62452184325368, 6.581219065479166, 55.59736902385549, 34.55283222618541
10306, 6.2607, 14.258893700182162, 7.368904347614289, 37.096631336541584, 55.58589944200053
1031, 2.7783, 12.153728902173969, 6.847766267718377, 25.77233840304182, 66.4448669201521
10311, 3.6451, 16.352129462473684, 6.581736843148964, 48.19244327726122, 41.00007097735822
10312, 3.6171, 16.43299139459934, 6.4537715269629805, 47.64401017521337, 41.26310534198702
10315, 3.2887, 16.717925343096592, 6.3966495264472325, 49.795688696560866, 39.0241288299996
10316, 6.8301, 15.963955489931319, 6.603241018102259, 44.95120351672327, 43.614900621400324
10318, 3.2577, 17.494981314885237, 6.3159419702741175, 56.69512066603436, 32.08346506481189
10323, 1.4914, 14.294682420127744, 7.366448501699157, 38.07162799653413, 53.329482365777736
10324, 1.8394, 16.409035201830463, 7.020615712907615, 49.327496510595104, 41.42399441695216
10330, 1.5885, 14.981199775110314, 7.182183056906019, 40.825848417149196, 49.59801820696364
10334, 1.5283, 15.035179660182154, 7.194026661210056, 41.30135577668444, 48.99463700938128
10337, 2.2080, 13.953162992613908, 6.840563217538215, 33.93233838692507, 57.003726120300456
10340, 4.0043, 13.433711802834422, 7.500062129729005, 32.83324760435122, 60.38273227791431
10349, 4.7245, 13.646503424258556, 7.3632860604868675, 34.23499171210993, 58.298700362745336
10350, 3.4479, 16.618510322823294, 7.269805226418277, 50.72234646924244, 40.646770005912444
10354, 3.8781, 12.31910978346338, 6.728473396319549, 25.995318360862246, 65.03906066389027
10356, 5.7833, 12.460358936459446, 6.90573814415197, 26.985747027646468, 64.91638017476006
10357, 3.7596, 11.870614213820822, 6.857098043146658, 23.799657771817046, 69.15044165934422
10363, 4.6239, 15.904776460117915, 6.929130526097613, 45.714802625911055, 44.58965832141565
10366, 5.5495, 15.787212105906063, 6.835447264774696, 43.862216737930574, 45.45967610793851
10370, 1.9660, 15.606015738782745, 7.676844312336619, 46.57764975833618, 46.1431430942733
10371, 2.6264, 12.755896847301296, 6.917180297607229, 27.564200162403573, 63.782734470158346
10372, 1.7671, 15.670932197963875, 7.173795450991607, 44.87172511358381, 46.94615991511821
10376, 2.4597, 14.448112053474647, 6.55819069022503, 35.31606570574848, 52.731804740598534
10382, 3.6659, 16.920197463789364, 6.335642989383438, 51.09872752315605, 36.85128321771106
10386, 2.8976, 15.165751239654739, 6.705110883575448, 39.427018043015906, 49.434483147175236
10388, 3.6550, 16.3802327821473, 6.662840167162799, 48.46855463282635, 40.798497713912475
10394, 3.7005, 14.59379033217822, 7.005259234750797, 37.90043261753212, 52.383317431480435
10396, 4.1110, 15.39626751484165, 6.995891592365136, 42.48930074629505, 47.599004939930914
10401, 5.4578, 17.07588533768317, 6.758532146565075, 50.73445852098152, 39.63270059065337
10405, 4.4911, 17.7228501928707, 7.103781820444969, 57.46665092669107, 34.89847715736041
10417, 0.9992, 16.041945132934217, 6.709192871560163, 45.70313898135223, 43.34979777372132
10422, 0.9798, 15.154733725705919, 7.147911534742761, 42.464888748619224, 48.33122928830677
10430, 4.8568, 14.108639205943, 6.915130718404064, 35.353614322430595, 55.51896334372465
10437, 1.0864, 13.819695240157836, 7.791324216849932, 37.7450226766085, 55.792143900376665
10447, 4.1078, 17.150726931096862, 6.410502095227939, 52.646818531334105, 35.81675317185698
10455, 1.2243, 15.18967304068536, 7.051577563945436, 41.825540929036165, 48.78007262823423
10456, 1.9531, 14.454160580736543, 6.628370915016615, 36.50077888005247, 52.24918695854171
10464, 4.9111, 15.158466861843303, 6.472391655927172, 39.01451633708066, 48.81577250131471
10477, 2.8326, 11.99796335838675, 7.145119196139945, 26.37196486655857, 66.94949816474521
10478, 3.1365, 12.376414179385613, 7.215313616095739, 28.429673325832905, 65.0338026170422
10483, 3.2034, 11.750463505141942, 6.8656580971500025, 23.715649820686014, 69.94785593276276
10490, 0.6999, 14.56044377716768, 7.092159688861922, 38.34056761268781, 52.98497495826378
10491, 0.7810, 17.109730861542996, 6.933587908064719, 52.19518434432258, 39.04326415758002
10493, 1.5969, 16.34337897050087, 7.001828136125544, 47.97093274048512, 43.01688953777748
10495, 1.0138, 15.858627767892923, 6.945051476446233, 44.2064659122392, 46.399420326918566
10498, 2.7887, 15.246447985208688, 6.903405230178071, 40.61888804454798, 49.74649010252513
10504, 3.2290, 16.534045528393523, 7.0452260932831665, 49.486072969792076, 41.67684806366642
10507, 2.6181, 15.39391636652941, 6.956270378464626, 41.342718050792584, 49.159452265042326
10515, 0.7070, 11.172665783745405, 6.412274069643031, 20.76053442959918, 71.11535261586648
10522, 1.3988, 13.639473029842964, 6.788991582806601, 33.11639656611933, 56.140951810066156
10524, 0.6634, 14.489505656762834, 6.388101592751231, 35.66032098343862, 52.33267884582551
10532, 2.9888, 13.534700943344534, 6.609546794183183, 30.083358336485905, 60.321953637632575
10535, 0.8000, 14.958794954608448, 6.755671658256712, 39.829524624220944, 50.058047170964194
10538, 1.5394, 16.134211730549584, 6.573604416672775, 46.491556520762344, 42.86703860411128
10541, 3.0276, 13.525230374124893, 6.619041062769181, 30.040469636008567, 60.2350532928637
10580, 3.4969, 15.127096191447873, 7.212260810614534, 42.11598454160265, 49.37258462541323
10584, 1.2674, 13.23863245068558, 6.559805913771731, 28.496735392976262, 61.20719630139986
10587, 4.1267, 14.956068608466763, 6.7135643082001195, 40.27905872469432, 48.070970039539404
10588, 4.4958, 9.075806554711024, 5.951912731693453, 13.72955945708065, 81.29337101033029
10589, 1.4852, 13.407186888908491, 6.449917158805689, 28.63962740151368, 61.46710653987968
10593, 1.3208, 13.411883211053144, 6.58749949594007, 29.58602846054334, 60.03234152652005
10594, 1.8300, 11.57951783101132, 6.462614639837132, 21.64750957854406, 70.36519277898589
10604, 3.5357, 14.228910343973787, 7.058453216851165, 36.269782038769925, 53.2655912126605
10605, 1.9477, 14.45570251405575, 6.625368840524866, 36.37430731853793, 52.64788578603991
10608, 2.4218, 15.183464222211681, 6.703785564258885, 40.465372835348596, 48.480933648807536
10609, 1.9427, 14.408940629835262, 6.656990730453379, 36.336163081403335, 52.794032803098986
10611, 1.7317, 12.363043322931237, 6.776104186607993, 26.12592231658082, 66.43289711819574
10612, 4.8750, 15.469933284654644, 6.442603803720955, 40.84838193514678, 46.91680545124035
10614, 4.4645, 15.504803796171197, 6.958094662999667, 44.02291534054742, 46.23988360461944
10618, 1.6074, 15.148705282377183, 6.853492288928162, 39.46096584275869, 49.652904181468976
10628, 1.8599, 12.161819858463435, 6.666461856568584, 24.749679520493366, 65.739874579912
10633, 4.5737, 17.076904037617854, 7.045086056167146, 53.481959176527226, 37.56547367192402
10634, 3.4637, 18.364383475388244, 6.233736022656643, 61.22995008319467, 28.69617304492513
10637, 3.2389, 16.50416584675024, 7.140619188984293, 50.59897840542412, 40.68088886566423
10649, 2.9690, 13.88521384199834, 7.152705297580717, 34.7266668429822, 56.835312475205626
10650, 3.0528, 14.889473977929564, 7.150399836175398, 40.04269797851758, 50.71318967242645
10651, 3.6187, 14.975444252750227, 6.35397614182398, 38.17329866772426, 50.053614183522086
10653, 2.8175, 13.929060656471425, 7.150421758239724, 35.3974907247444, 55.9956385057634
10655, 3.9490, 14.713360685287002, 7.235584754611687, 41.10040070613949, 51.01437498248662
10678, 3.6631, 13.67569675852528, 6.89685496802042, 34.079333804230636, 56.6204443783536
10682, 5.8649, 10.159033713648348, 6.042084792475472, 15.951904862134286, 77.50868238265627
10691, 4.8872, 14.798192067582125, 6.69325266680152, 37.95747280176091, 50.223799644026926
10692, 4.8597, 13.644778472803182, 6.92703616031268, 32.27807691489135, 59.564347585502375
10696, 4.5331, 11.3808369808981, 6.940377997913832, 22.12242790607622, 71.95086534221085
10700, 5.4837, 13.044429489162379, 6.940683350409945, 29.589003782045236, 62.056971639899004
10701, 1.3027, 17.361173190275753, 6.333963265067451, 53.384649793118875, 34.78212248853767
10702, 1.2917, 16.86820085970537, 6.711940655324205, 50.717151074780496, 38.93997880714502
10705, 1.4800, 15.92639707657196, 7.041922566885732, 47.39586396157993, 43.72047437028325
10706, 1.4732, 16.279861505830382, 6.383485843488529, 47.03412176019063, 40.27031777964413
10707, 4.1545, 16.013306867391062, 6.656637688044651, 46.35311218397965, 41.99449722265483
10708, 1.5566, 14.388245571709069, 6.918496133509526, 37.03792651161073, 52.71655797971587
10709, 1.6036, 16.0973077988862, 7.0665691871024485, 47.55025467200783, 43.19998549910275
10712, 4.4726, 14.697210703282217, 6.5685797013380665, 37.537434835656455, 51.4132805856472
10714, 1.6057, 14.427147976004221, 6.825873454684209, 37.05998779156878, 52.3704703945543
10715, 1.4946, 12.633714302405636, 6.989488271742659, 29.371966986645887, 62.53409372675428
10721, 0.7428, 13.745687905075135, 7.085534456476579, 34.22825565844919, 56.718225631450125
10722, 3.9698, 14.670974293545813, 7.012146708380826, 38.20280296784831, 51.99230557845562
10724, 1.0210, 14.312191895966295, 6.859615830646944, 36.72044781033915, 53.282844912742846
10726, 4.4729, 13.65853215733295, 7.0694162818125506, 32.27258904660539, 58.74182124954631
10733, 2.1080, 14.447443244523381, 7.245229030146432, 37.93120984556966, 53.70141207980878
10737, 1.9152, 14.075850881525305, 6.933728205061303, 34.34533227848101, 56.94471914556962
10739, 3.2435, 13.265578105022533, 6.742276185259652, 30.010938862016513, 60.771360691883025
10742, 3.5615, 16.436759199257967, 6.647240581034297, 47.09053232897426, 42.481308280361795
10765, 5.2976, 15.06056536630326, 6.941742775695281, 40.53334660066171, 50.33582924948382
10769, 4.3138, 16.2833881004859, 7.232810164927687, 47.98753122271186, 43.66508945433869
10772, 4.4498, 13.973634664882184, 7.210817451280318, 35.23659916447541, 55.93803002879941
10773, 4.3260, 16.23430363199811, 7.254316216931516, 48.02831958367791, 43.79551001472457
10776, 4.4579, 13.400018162877078, 6.906911959131936, 31.26334196302857, 58.92492165145116
10782, 4.3377, 16.916633134085846, 7.200546810172867, 52.33809668592278, 39.9523664741056
10786, 6.1107, 17.22340341902881, 6.879287126868728, 53.377377732452445, 37.60475324790494
10790, 2.6883, 15.477600134829258, 7.2496084186106, 42.77070955299095, 48.73083024854574
10791, 3.4024, 15.17946652013678, 7.096445587821608, 39.98082615715823, 51.232844456404735
10793, 5.2311, 14.163390045300059, 6.642102568251919, 34.49402003618871, 55.64896950439119
10794, 3.4056, 15.23915512748721, 7.067593855263162, 40.16905917070975, 50.91281948682038
10797, 5.2991, 14.568652728731038, 6.892164843267489, 37.29608100506282, 53.858053628351776
10798, 2.8389, 16.267361593380624, 6.97746757866347, 46.503677034928344, 44.08674174237033
10799, 3.4959, 14.313620503581044, 7.179151636489745, 35.643988724221494, 56.17942335273075
108, 3.9688, 16.91246778408391, 6.7378853909903125, 50.95186340847737, 39.13099370098985
10801, 5.1897, 14.176239149037272, 6.537376904920575, 33.86742067232171, 55.58772047933217
10803, 4.7596, 17.71206711128338, 6.744079133765792, 56.24186912329318, 34.31097760901986
10806, 3.8530, 15.882498251020815, 6.458526615444441, 44.080772352307, 43.780359284338545
10821, 6.4996, 18.94729525628115, 6.229168937651637, 64.82527999103282, 26.181380012516698
10822, 5.8290, 18.259276315680076, 6.748961009139854, 61.433106412827456, 30.993084470184083
10823, 6.1455, 18.574083740116553, 6.691943020215484, 61.8646447627071, 30.382090704858182
10830, 4.6990, 15.891254143358502, 7.449153455255592, 46.77004754624418, 45.41926378925085
10834, 3.9169, 12.845581396656232, 6.72793419023451, 27.370596610480867, 64.288798052634
10836, 4.4374, 17.50195874517841, 7.38746774898066, 55.15887293249314, 37.70597970785062
10841, 4.1897, 15.92825695039098, 7.423938880540722, 46.818089401376746, 45.365825321676496
10845, 4.2411, 15.938016341479312, 7.437306607433702, 46.95704977445349, 45.19605197208621
10849, 3.8414, 12.91302319113663, 6.914529627641531, 28.95705064316918, 63.172160694492305
10851, 4.5145, 17.565859160038098, 7.42476826391325, 55.70647125606357, 37.37021364433894
10853, 3.5509, 12.519643619008374, 7.14077537930635, 28.35997449032072, 64.68452344216091
10855, 4.0475, 17.578817964532057, 7.391858611207065, 55.73520299267896, 37.18013448695293
10865, 3.5907, 12.999400846797156, 7.0247436679683135, 30.35963455995437, 61.76833056639133
10867, 4.0507, 16.9648862509466, 7.534754056511086, 51.18795842145525, 41.40192593259236
10869, 3.5973, 12.80612673154328, 7.114705014177378, 29.61864277195021, 62.957073101114204
10871, 3.9997, 17.016548515721645, 7.512726468371783, 51.520504731861195, 40.97046171494121
10874, 2.1611, 17.572845016074783, 7.118094004630819, 55.62846375526491, 36.469371166777506
10882, 3.5352, 15.991352112930866, 7.231130905198673, 46.282089744139206, 45.80065429506136
10884, 2.4494, 17.830224997866598, 6.932657920673025, 57.60516959489269, 34.248566164067164
10889, 5.2975, 17.177053870944576, 7.098746372781999, 54.52293668879421, 36.823100718870066
10890, 2.4311, 16.731156654837207, 7.160491350163778, 51.185420549326324, 40.36234762152088
10893, 4.6387, 16.39101122629962, 7.08644593219183, 48.93451720310766, 42.717351091379946
10895, 5.1115, 16.022184362838622, 5.945465207337743, 41.77670080468178, 43.81949524506218
10896, 4.4396, 13.124771346494233, 7.078958871446843, 30.391860201225505, 61.521295105529916
10905, 4.6957, 17.505799001788187, 7.074211049858019, 55.77025507486536, 36.22931092304354
10927, 3.0394, 12.101796614031091, 7.498224247295463, 28.350101773771446, 65.04681593486478
10929, 3.3308, 11.82490537669519, 7.199490089726712, 25.22422967985581, 68.13685520556176
10930, 3.8978, 18.136517714767976, 7.192828102207788, 59.690364838545605, 33.35276823262333
10931, 5.0964, 13.914901415007696, 7.15516454561183, 34.581714214900906, 57.31369442256115
10933, 4.5286, 17.231214803975607, 7.024079007476804, 53.439320760502916, 38.208180006133084
10941, 1.6562, 13.793668268820442, 6.70157095844369, 32.982376350198976, 56.61398521887436
10945, 5.7749, 11.964427555192215, 6.242120990408589, 21.751853296917677, 67.74326960593055
10946, 5.9992, 13.117050699651767, 7.1440864080873405, 30.702146378248546, 61.0719322990127
10947, 6.4828, 9.563043371984607, 5.599147281595341, 12.413415967918336, 81.68874306315065
10949, 1.9269, 15.718279805834625, 6.996465033899495, 44.71951635182893, 46.262310962811476
10956, 5.1356, 15.032521792579633, 7.041759933525468, 39.57693589991051, 51.46958184912877
10957, 3.9992, 14.762015871227572, 6.7620483392521376, 37.45085022723791, 51.886840627074506
10959, 4.7593, 13.956825287516942, 6.927532181741856, 35.37810682178741, 54.59563769285721
10961, 4.1637, 18.213729020991035, 6.732959979925503, 59.717709608000334, 30.87472045233976
10967, 3.9977, 15.060219216111363, 6.7246411472637275, 39.351486518339364, 49.258534285743565
10970, 3.7049, 17.118378911539004, 7.011317107715173, 53.41407236793224, 37.7198475794211
10972, 7.3290, 14.506449627516572, 6.535253576858808, 34.935141865834936, 53.096628344153096
10973, 6.9963, 14.93993961985614, 6.745168002005314, 38.57154035760397, 50.76750524929249
10975, 7.5022, 16.621506006345907, 6.577089295904217, 47.82253051074829, 40.73683866112619
10977, 2.6551, 15.51785831901598, 6.821353056432262, 42.02672705666046, 47.01899145720756
10978, 2.6311, 15.765253086537863, 7.0058525875840205, 44.51667228022904, 45.79431907488492
10980, 2.8059, 16.365282470508728, 7.118547647706349, 47.79288279784743, 43.875111857508855
10982, 4.0059, 14.858670703004798, 7.1933322587832205, 39.337692686126594, 52.15849458838964
10985, 4.1751, 18.170861075752722, 6.650993238573377, 59.391938398003965, 30.78056439817603
10987, 0.6508, 9.393150770311868, 5.404495778646274, 11.489445455887418, 82.07941740884712
10989, 2.4638, 17.502800503919662, 6.948837279510199, 55.57012316249504, 36.2322871142895
1099, 1.8060, 15.847059560281764, 6.552635128779687, 44.19252126563197, 44.97238928796665
10993, 4.5416, 15.79317297338494, 7.215157658061217, 44.9184702369886, 46.38283445794464
10995, 4.1374, 14.427157513654278, 7.069458744579879, 37.89468917343115, 53.161475845984896
10997, 5.1106, 17.668558641952835, 6.560934260834179, 55.756522114720106, 35.56172252937112
11000, 5.1425, 18.80791824248616, 5.460753625155921, 63.027622919897716, 23.573793855053022
11009, 3.7211, 13.739697881021925, 7.28977587011987, 35.548275055116946, 55.77095983544974
1101, 1.7692, 16.176325837036146, 6.995543429085185, 46.657169228299686, 44.223283438340225
11012, 3.7053, 13.738169627801085, 7.3169625489454875, 35.62272979129471, 55.83943852736564
11015, 2.1421, 14.023378644369497, 7.512329735000082, 37.29575529467993, 54.60017325327837
1102, 1.6270, 14.409322803572945, 7.5767825491517975, 39.932546374367625, 52.796349568495195
11024, 2.1517, 14.217706380621884, 6.62834499230141, 35.67219360984194, 53.310515184294225
11032, 3.6412, 15.538227473936205, 7.132064613027368, 43.43709637283597, 47.257408965411
11037, 3.5696, 14.220326453931953, 7.621457341151873, 38.160181842492314, 54.84279058286279
11038, 3.6166, 15.629954978120864, 6.9991619597846295, 43.24374344526928, 47.42746098007362
11039, 3.6443, 16.042853353168056, 6.9653506982029825, 45.536398467432946, 44.704577535793504
1104, 6.4217, 16.259179476930303, 7.0676175491997935, 46.984994700730745, 43.42771079536852
11040, 3.6256, 15.613133872521194, 6.995846146994306, 42.982198995218695, 47.55324633315475
11041, 3.6243, 16.049982241795654, 6.979823710398894, 45.562928804408955, 44.999539882005294
11042, 4.9940, 15.650478685233544, 7.067859457696765, 44.45043798445067, 46.93645414355571
11043, 3.2246, 17.374795678874396, 7.3259380686033095, 54.976237842617145, 37.11041114058355
11051, 3.7185, 16.818927145728487, 7.177571100080936, 52.0899842241904, 39.35008633218638
11057, 1.6302, 14.72775812965277, 7.702078682683704, 40.52232676224612, 50.61977299880526
11060, 2.4921, 14.466667767023292, 7.153909197248242, 39.346520312965936, 52.142055862431306
1107, 2.2336, 17.84157417054421, 6.1891361586730245, 57.16979745781392, 31.70997526389263
11071, 3.6142, 12.193406475899556, 6.894671431015099, 26.267262592276403, 66.20398734495053
11075, 3.6000, 12.509462972840167, 7.359272637030075, 29.831924171392306, 63.599606935942845
11078, 1.8825, 15.76302496944159, 6.747999027223874, 44.4769973869665, 45.51825164304379
11079, 2.2055, 11.689712817301093, 6.7575672450700255, 23.700677162204634, 68.58338809680276
1109, 2.0036, 13.05487977863693, 8.813429085906122, 38.56376022816435, 53.51275951826435
11090, 5.7060, 11.394804786828136, 6.699519367685392, 23.24052746053276, 69.61082530076969
11093, 3.4835, 13.15636353842267, 7.084697903526162, 31.211468887711746, 61.56074250228228
11096, 2.1391, 13.706858341992064, 6.822127659321705, 32.68470481033495, 58.439764259784546
1110, 1.9806, 17.927757631619016, 6.195325848802614, 58.879501138915366, 29.983360527293584
11100, 4.4669, 11.615867317126828, 6.914906455151796, 24.547510052238223, 68.92883795012308
11103, 2.9170, 12.08528404607383, 5.695194325573386, 18.55100225764521, 70.87500855168639
11104, 3.7789, 11.205508248435816, 6.7204704012747305, 22.24594856641581, 69.86818412669098
11108, 3.0878, 15.49026703713863, 8.398685297182483, 49.18971287651929, 45.30708707650754
11117, 1.8007, 16.03312976715751, 6.743659771509933, 44.31189991271457, 46.14073735400474
11132, 3.1458, 12.279366494238964, 7.341721121265496, 29.168463728111792, 64.01923574570861
11133, 2.7237, 13.761018844929552, 6.8853491727763965, 33.37929473261784, 57.19518845888685
11136, 2.9131, 13.323119102899389, 6.692619066782776, 29.869579595717415, 59.70608904137903
11137, 2.7461, 13.407427400061886, 6.8923613780039314, 30.520685401527953, 60.28776083508692
11156, 3.1201, 16.29062010241767, 7.4636562544822045, 48.40712301911452, 43.53163582047752
11160, 1.2352, 14.959340319045936, 6.974296342797475, 39.60192840132432, 51.03293384189433
